customer_id,gender,age,education_level,business_type,monthly_income_pln,dependents,dwelling_type,residence_area,distance_to_city_km,road_quality_1to5,wealth_estimate_pln,credit_score_300_850,marital_status,preferred_contact,risk_profile,owns_garage,has_children,has_history,monthly_km,previous_vehicle_segment,previous_vehicle_model,previous_trim,previous_financing,previous_insurance,previous_purchase_price,previous_monthly_rate,previous_vehicle_age_at_purchase,current_budget_monthly_max,dti_limit,updated_at
556,M,47,primary,company_owner,28714,1,house,rural,28,4,1497176,604,divorced,phone,high,1,1,True,929.0,crossover,F3 Edge,base,cash,OC_only,138439.0,0.0,3.0,7168.0,0.39,2025-09-24 05:56:25.242966
557,F,60,phd,retired,40000,0,house,rural,17,3,1253884,850,married,email,low,1,0,False,,,,,,,,,,11384.0,0.33,2025-10-25 05:56:25.242966
558,M,68,master,employee,40000,4,apartment,rural,18,4,2044319,616,married,chat,low,1,1,True,1030.0,city,A2 Micro,base,lease_48,OC_AC,46217.0,27.45,2.0,11265.0,0.34,2025-08-15 05:56:25.242966
559,M,63,phd,employee,40000,0,house,urban,0,4,1171387,583,single,email,medium,1,0,True,857.0,city,A1 CityGo,premium,lease_36,OC_AC,46944.0,44.38,2.0,11046.0,0.38,2025-09-12 05:56:25.242966
560,F,66,phd,sole_trader,40000,3,house,rural,33,3,1793640,850,divorced,phone,medium,1,1,False,,,,,,,,,,10875.0,0.29,2025-08-24 05:56:25.242966
561,F,49,vocational,employee,33650,2,apartment,rural,43,3,2961757,597,married,phone,medium,1,1,False,,,,,,,,,,9637.0,0.39,2025-10-27 05:56:25.242966
562,F,22,vocational,employee,12729,3,apartment,rural,42,4,254970,364,single,chat,medium,0,1,True,1514.0,compact,B3 Active,comfort,lease_48,OC_AC,107283.0,73.41,4.0,3115.0,0.44,2025-10-05 05:56:25.242966
563,F,47,vocational,employee,40000,1,apartment,urban,0,5,3123830,767,partnership,phone,high,1,1,False,,,,,,,,,,7220.0,0.39,2025-10-06 05:56:25.242966
564,F,29,phd,employee,40000,1,house,urban,0,5,928376,544,single,phone,low,1,1,False,,,,,,,,,,13776.0,0.38,2025-08-28 05:56:25.242966
565,M,68,bachelor,sole_trader,40000,3,apartment,urban,0,5,2621484,806,married,phone,medium,1,1,False,,,,,,,,,,8942.0,0.34,2025-08-31 05:56:25.242966
566,F,33,secondary,sole_trader,40000,1,house,urban,0,5,1837960,752,single,email,medium,1,1,True,645.0,suv,E3 Adventure,base,lease_48,OC_AC,210179.0,133.53,4.0,10976.0,0.36,2025-08-26 05:56:25.242966
567,F,32,phd,employee,35650,3,house,rural,35,2,2615409,751,married,phone,medium,1,1,False,,,,,,,,,,8761.0,0.34,2025-09-26 05:56:25.242966
568,M,33,bachelor,employee,40000,0,apartment,urban,0,5,1245777,789,single,phone,low,0,0,True,1149.0,sedan,C2 Executive,comfort,loan_60,OC_AC,108362.0,59.69,4.0,11694.0,0.32,2025-10-03 05:56:25.242966
569,M,55,phd,employee,40000,0,house,rural,29,3,1426183,848,single,email,low,1,0,False,,,,,,,,,,13352.0,0.3,2025-10-14 05:56:25.242966
570,M,51,phd,employee,40000,3,apartment,rural,10,4,2921528,619,married,phone,medium,1,1,False,,,,,,,,,,10143.0,0.36,2025-10-09 05:56:25.242966
571,F,72,primary,company_owner,21301,3,house,urban,0,5,1759593,398,partnership,phone,medium,1,1,True,1033.0,suv,E1 SUV,comfort,lease_48,OC_only,151696.0,106.23,4.0,4932.0,0.45,2025-10-17 05:56:25.242966
572,F,42,secondary,employee,26817,0,house,rural,12,3,1744404,732,single,phone,low,1,0,False,,,,,,,,,,8727.0,0.31,2025-08-18 05:56:25.242966
573,F,35,master,employee,40000,4,apartment,rural,43,4,855516,478,married,phone,medium,1,1,True,965.0,crossover,F1 Cross,base,lease_36,OC_AC,124744.0,110.56,3.0,8865.0,0.4,2025-09-01 05:56:25.242966
574,M,22,master,public_sector,36788,0,house,urban,0,4,1156781,486,married,chat,medium,1,0,False,,,,,,,,,,8902.0,0.39,2025-08-31 05:56:25.242966
575,M,20,primary,employee,31266,4,apartment,urban,0,5,1907472,598,divorced,phone,low,0,1,True,1013.0,crossover,F2 Flex,tech,lease_36,OC_AC,111291.0,94.93,1.0,9499.0,0.33,2025-08-13 05:56:25.242966
576,M,40,vocational,sole_trader,35602,3,house,rural,27,4,2062063,807,single,email,medium,1,1,False,,,,,,,,,,9079.0,0.33,2025-08-26 05:56:25.242966
577,F,70,bachelor,employee,40000,4,apartment,rural,7,4,2881427,667,married,phone,medium,0,1,True,1428.0,sedan,C1 Sedan,tech,loan_60,OC_AC,141850.0,72.25,0.0,10785.0,0.37,2025-10-03 05:56:25.242966
578,F,48,master,employee,40000,4,house,urban,0,5,1661220,794,widowed,phone,low,1,1,False,,,,,,,,,,11525.0,0.3,2025-10-03 05:56:25.242966
579,F,69,primary,employee,34588,1,house,rural,10,3,1570407,420,single,phone,low,1,1,True,1006.0,suv,E1 SUV,comfort,cash,OC_AC,204997.0,0.0,2.0,9998.0,0.44,2025-10-20 05:56:25.242966
580,F,25,bachelor,student,19083,3,apartment,rural,30,3,1331114,431,married,phone,low,0,1,False,,,,,,,,,,5436.0,0.38,2025-08-28 05:56:25.242966
581,F,25,vocational,retired,21027,1,house,urban,0,5,1215977,318,divorced,phone,medium,1,1,False,,,,,,,,,,6118.0,0.45,2025-08-14 05:56:25.242966
582,F,65,vocational,employee,40000,2,house,urban,0,5,1371394,756,single,phone,low,1,1,True,749.0,suv,E1 SUV,comfort,cash,OC_only,113862.0,0.0,0.0,10069.0,0.32,2025-08-28 05:56:25.242966
583,M,25,bachelor,employee,40000,1,apartment,urban,0,4,2770868,514,married,chat,low,0,1,False,,,,,,,,,,13759.0,0.39,2025-09-19 05:56:25.242966
584,M,22,secondary,employee,17252,2,apartment,urban,0,5,837279,426,single,phone,low,1,1,False,,,,,,,,,,4931.0,0.42,2025-10-02 05:56:25.242966
585,M,42,bachelor,sole_trader,33144,4,apartment,rural,6,4,1392109,631,divorced,chat,medium,0,1,True,1746.0,suv,E3 Adventure,base,loan_60,OC_AC_GAP,210986.0,125.05,4.0,8259.0,0.36,2025-09-22 05:56:25.242966
586,M,70,vocational,sole_trader,34752,2,apartment,urban,0,5,1954675,758,widowed,phone,medium,0,1,True,643.0,suv,E2 Trail,premium,lease_36,OC_only,137775.0,118.47,4.0,9664.0,0.32,2025-10-07 05:56:25.242966
587,M,57,master,company_owner,40000,0,apartment,urban,0,5,2985641,645,married,phone,low,1,0,True,1155.0,suv,E2 Trail,comfort,lease_48,OC_only,212141.0,128.12,1.0,11553.0,0.35,2025-10-17 05:56:25.242966
588,M,25,primary,retired,15296,1,apartment,rural,12,4,591550,469,married,phone,high,0,1,True,1379.0,compact,B2 Hatch,base,loan_60,OC_AC,105548.0,56.11,4.0,3508.0,0.43,2025-09-23 05:56:25.242966
589,F,66,phd,employee,40000,3,apartment,urban,0,5,2736234,752,married,phone,low,0,1,False,,,,,,,,,,13615.0,0.32,2025-10-10 05:56:25.242966
590,M,66,primary,sole_trader,28440,2,house,rural,25,3,2226495,514,single,phone,low,1,1,False,,,,,,,,,,9517.0,0.44,2025-08-26 05:56:25.242966
591,F,64,master,sole_trader,40000,2,house,urban,0,5,1564977,549,single,phone,low,1,1,True,661.0,city,A1 CityGo,tech,lease_36,OC_AC,71289.0,59.75,3.0,12061.0,0.37,2025-08-11 05:56:25.242966
592,F,69,secondary,employee,40000,2,apartment,urban,0,5,3909379,741,single,phone,medium,0,1,False,,,,,,,,,,11093.0,0.33,2025-10-14 05:56:25.242966
593,F,33,secondary,retired,32176,1,apartment,urban,0,5,1297855,664,single,email,medium,0,1,False,,,,,,,,,,8089.0,0.36,2025-10-31 05:56:25.242966
594,F,73,primary,employee,33773,2,apartment,urban,0,4,1995565,698,married,phone,low,0,1,False,,,,,,,,,,11064.0,0.34,2025-08-14 05:56:25.242966
595,M,37,master,company_owner,40000,3,house,urban,0,5,2497071,654,single,chat,medium,1,1,False,,,,,,,,,,9345.0,0.38,2025-10-05 05:56:25.242966
596,F,64,primary,company_owner,27140,4,house,rural,31,3,1892113,452,single,phone,medium,1,1,False,,,,,,,,,,6070.0,0.42,2025-10-09 05:56:25.242966
597,M,51,bachelor,retired,31111,3,apartment,urban,0,5,1624246,638,married,phone,medium,0,1,False,,,,,,,,,,8190.0,0.35,2025-08-16 05:56:25.242966
598,F,62,master,employee,40000,4,apartment,urban,0,5,2870580,657,single,phone,high,0,1,True,583.0,crossover,F2 Flex,comfort,cash,OC_AC,106752.0,0.0,1.0,7889.0,0.38,2025-08-17 05:56:25.242966
599,M,54,phd,employee,40000,4,house,rural,29,4,3411806,544,single,phone,medium,1,1,True,1341.0,compact,B3 Active,comfort,lease_36,OC_AC,84753.0,75.34,0.0,11132.0,0.36,2025-09-09 05:56:25.242966
600,M,55,master,retired,37618,0,apartment,urban,0,5,2963786,644,single,chat,low,1,0,True,900.0,compact,B3 Active,base,lease_48,OC_AC,108680.0,73.45,0.0,9786.0,0.34,2025-10-17 05:56:25.242966
601,F,53,vocational,student,39189,1,apartment,rural,14,4,3107495,600,single,email,low,0,1,False,,,,,,,,,,9831.0,0.38,2025-08-29 05:56:25.242966
602,F,62,master,employee,40000,1,apartment,urban,0,5,1727886,811,married,phone,high,1,1,False,,,,,,,,,,9362.0,0.33,2025-08-26 05:56:25.242966
603,M,60,master,student,33844,0,house,urban,0,5,1834245,516,married,phone,medium,1,0,True,599.0,compact,B1 Compact,base,cash,OC_AC,71568.0,0.0,0.0,8802.0,0.4,2025-09-22 05:56:25.242966
604,F,27,vocational,employee,28760,0,apartment,urban,0,5,1416055,478,divorced,email,low,0,0,False,,,,,,,,,,9928.0,0.4,2025-09-11 05:56:25.242966
605,M,65,primary,sole_trader,33712,3,apartment,urban,0,5,948169,508,married,phone,high,0,1,False,,,,,,,,,,6736.0,0.39,2025-09-13 05:56:25.242966
606,F,49,phd,retired,40000,1,apartment,rural,32,4,2934314,850,married,phone,medium,0,1,True,1301.0,wagon,D1 Tourer,base,loan_60,OC_AC,148392.0,73.3,1.0,9194.0,0.32,2025-09-02 05:56:25.242966
607,M,37,primary,employee,28126,0,house,urban,0,5,1117620,618,divorced,phone,medium,0,0,True,944.0,wagon,D3 Long,base,lease_36,OC_AC,119380.0,109.02,4.0,6240.0,0.37,2025-09-15 05:56:25.242966
608,M,48,bachelor,employee,27188,1,apartment,rural,14,4,1105229,414,married,phone,medium,0,1,False,,,,,,,,,,6948.0,0.4,2025-08-05 05:56:25.242966
609,M,73,vocational,public_sector,28017,1,apartment,rural,17,4,1303381,660,married,phone,low,0,1,True,1075.0,suv,E3 Adventure,base,loan_60,OC_AC,184266.0,105.59,3.0,7287.0,0.33,2025-10-28 05:56:25.242966
610,M,67,primary,student,37375,0,house,urban,0,5,1740247,840,married,phone,medium,0,0,True,1041.0,suv,E3 Adventure,premium,loan_60,OC_AC,132633.0,67.85,4.0,10542.0,0.33,2025-10-27 05:56:25.242966
611,M,65,master,retired,40000,0,house,urban,0,5,2000618,619,single,chat,high,1,0,True,1016.0,suv,E2 Trail,comfort,lease_48,OC_AC_GAP,120402.0,80.81,3.0,7430.0,0.35,2025-10-18 05:56:25.242966
612,M,45,primary,employee,14091,3,apartment,rural,34,3,852663,300,single,phone,low,0,1,False,,,,,,,,,,4820.0,0.46,2025-10-18 05:56:25.242966
613,M,63,master,unemployed,40000,4,apartment,rural,29,2,2695682,716,single,chat,low,0,1,True,1394.0,sedan,C2 Executive,premium,cash,OC_AC_GAP,148910.0,0.0,0.0,12163.0,0.36,2025-09-17 05:56:25.242966
614,M,41,master,employee,40000,2,house,rural,40,4,1472613,811,divorced,email,medium,1,1,True,982.0,sedan,C3 Classic,base,lease_36,OC_AC,137937.0,120.58,0.0,11028.0,0.32,2025-10-24 05:56:25.242966
615,F,57,primary,employee,32302,3,house,rural,29,3,1229185,758,single,phone,low,1,1,False,,,,,,,,,,8498.0,0.31,2025-10-14 05:56:25.242966
616,M,55,vocational,employee,40000,4,house,rural,26,4,3223942,487,married,phone,low,1,1,True,1338.0,sedan,C3 Classic,tech,lease_36,OC_AC,130806.0,111.92,0.0,10358.0,0.38,2025-09-15 05:56:25.242966
617,F,33,master,student,35741,4,apartment,urban,0,5,890820,817,divorced,phone,low,0,1,True,1111.0,sedan,C3 Classic,tech,lease_48,OC_AC,130903.0,75.29,2.0,10199.0,0.35,2025-08-12 05:56:25.242966
618,F,34,bachelor,retired,37748,0,apartment,rural,10,4,1884501,426,married,email,low,1,0,False,,,,,,,,,,11402.0,0.39,2025-08-20 05:56:25.242966
619,M,23,primary,student,13709,4,house,rural,18,4,626273,368,single,phone,low,0,1,False,,,,,,,,,,4216.0,0.42,2025-10-12 05:56:25.242966
620,F,27,phd,sole_trader,22310,0,house,urban,0,4,1123634,437,married,chat,medium,0,0,False,,,,,,,,,,5497.0,0.42,2025-10-27 05:56:25.242966
621,M,43,vocational,employee,40000,0,house,urban,0,5,3096218,840,married,phone,medium,1,0,True,842.0,mpv,G1 Family,comfort,loan_60,OC_AC,177475.0,98.97,3.0,9673.0,0.3,2025-08-26 05:56:25.242966
622,M,46,primary,employee,21872,2,apartment,rural,15,4,1360899,601,partnership,email,medium,0,1,False,,,,,,,,,,6529.0,0.38,2025-08-22 05:56:25.242966
623,F,29,phd,employee,40000,3,apartment,rural,14,4,2953746,747,married,phone,low,0,1,True,1678.0,sedan,C3 Classic,tech,lease_36,OC_only,139123.0,120.6,3.0,11091.0,0.3,2025-08-09 05:56:25.242966
624,F,42,primary,employee,18288,0,apartment,rural,51,3,1387972,444,married,phone,low,0,0,False,,,,,,,,,,4824.0,0.41,2025-09-23 05:56:25.242966
625,F,53,bachelor,employee,28885,1,house,urban,0,4,1084431,677,married,email,low,1,1,True,1350.0,compact,B1 Compact,tech,lease_36,OC_AC,90005.0,79.0,2.0,8260.0,0.36,2025-10-26 05:56:25.242966
626,M,32,phd,retired,40000,1,house,rural,19,3,1332879,741,married,email,medium,0,1,True,1902.0,compact,B1 Compact,premium,lease_36,OC_AC,108828.0,92.75,4.0,9772.0,0.34,2025-08-08 05:56:25.242966
627,F,38,bachelor,company_owner,31786,1,house,rural,43,4,1314814,483,married,phone,high,1,1,True,1069.0,suv,E2 Trail,tech,lease_36,OC_AC,193489.0,186.97,3.0,6794.0,0.39,2025-10-06 05:56:25.242966
628,M,40,bachelor,student,40000,4,apartment,urban,0,4,1797622,381,single,phone,low,1,1,True,579.0,compact,B2 Hatch,tech,lease_36,OC_AC,97290.0,83.17,3.0,12495.0,0.41,2025-09-27 05:56:25.242966
629,M,47,secondary,employee,40000,1,apartment,rural,28,4,2322181,799,single,phone,high,0,1,False,,,,,,,,,,9130.0,0.32,2025-09-24 05:56:25.242966
630,M,40,primary,employee,32589,1,apartment,rural,36,3,1143302,600,single,email,low,0,1,False,,,,,,,,,,10423.0,0.34,2025-08-04 05:56:25.242966
631,F,60,bachelor,employee,40000,0,house,rural,23,4,1600354,548,married,phone,low,0,0,True,1544.0,compact,B2 Hatch,comfort,cash,OC_only,101998.0,0.0,0.0,10627.0,0.41,2025-09-29 05:56:25.242966
632,M,38,phd,employee,40000,0,apartment,urban,0,4,1743925,596,divorced,phone,medium,1,0,False,,,,,,,,,,8947.0,0.37,2025-09-11 05:56:25.242966
633,F,43,primary,employee,20647,0,house,urban,0,5,1318107,523,married,email,low,0,0,True,593.0,sedan,C3 Classic,tech,lease_36,OC_AC,137608.0,129.43,2.0,6795.0,0.38,2025-09-16 05:56:25.242966
634,F,40,phd,employee,40000,2,apartment,urban,0,5,2533218,613,married,phone,high,1,1,True,878.0,suv,E3 Adventure,tech,loan_60,OC_only,144179.0,86.49,3.0,7895.0,0.34,2025-08-03 05:56:25.242966
635,F,30,secondary,employee,40000,2,apartment,urban,0,5,2985546,522,widowed,phone,low,1,1,True,946.0,sedan,C3 Classic,comfort,lease_48,OC_only,137663.0,92.87,0.0,11263.0,0.38,2025-08-07 05:56:25.242966
636,F,57,bachelor,company_owner,40000,2,apartment,rural,26,3,1510812,850,single,email,medium,0,1,False,,,,,,,,,,10258.0,0.27,2025-09-05 05:56:25.242966
637,F,32,primary,employee,16292,4,apartment,urban,0,4,686205,482,single,email,low,0,1,True,968.0,crossover,F1 Cross,tech,lease_36,OC_only,126553.0,126.2,3.0,5240.0,0.41,2025-10-22 05:56:25.242966
638,M,36,bachelor,employee,36033,2,house,urban,0,5,2806273,582,widowed,email,low,1,1,False,,,,,,,,,,9598.0,0.36,2025-09-30 05:56:25.242966
639,M,63,vocational,employee,40000,0,apartment,urban,0,4,3008626,634,divorced,phone,low,0,0,True,869.0,crossover,F1 Cross,comfort,lease_36,OC_AC,157671.0,137.17,3.0,13610.0,0.37,2025-09-02 05:56:25.242966
640,F,72,vocational,employee,40000,1,house,urban,0,5,2887909,710,married,phone,high,1,1,True,1195.0,wagon,D1 Tourer,comfort,lease_48,OC_AC,144077.0,92.21,3.0,8229.0,0.35,2025-08-20 05:56:25.242966
641,M,56,master,employee,40000,1,apartment,urban,0,5,2444342,603,single,email,medium,0,1,True,1058.0,sedan,C2 Executive,base,loan_60,OC_AC,132827.0,76.9,1.0,11945.0,0.39,2025-08-25 05:56:25.242966
642,M,70,primary,employee,35088,4,house,rural,23,3,1104604,579,partnership,phone,medium,0,1,True,831.0,crossover,F3 Edge,tech,cash,OC_only,146005.0,0.0,1.0,8521.0,0.38,2025-09-18 05:56:25.242966
643,M,66,secondary,sole_trader,40000,1,house,urban,0,5,3680121,449,married,phone,low,1,1,False,,,,,,,,,,12903.0,0.43,2025-09-01 05:56:25.242966
644,M,46,bachelor,employee,40000,0,house,rural,13,4,2492980,722,married,phone,low,0,0,True,1264.0,mpv,G3 Space,comfort,lease_36,OC_AC_GAP,121459.0,111.71,0.0,11507.0,0.36,2025-10-04 05:56:25.242966
645,M,62,primary,retired,32531,3,house,urban,0,5,2149162,543,single,phone,low,1,1,True,1016.0,crossover,F1 Cross,base,lease_36,OC_only,109857.0,103.7,1.0,10854.0,0.39,2025-09-04 05:56:25.242966
646,M,38,vocational,employee,31638,2,apartment,rural,32,3,1684497,532,married,chat,medium,1,1,False,,,,,,,,,,8131.0,0.39,2025-09-18 05:56:25.242966
647,F,45,secondary,employee,39296,0,apartment,rural,16,4,1838207,850,divorced,phone,low,1,0,True,1515.0,compact,B1 Compact,base,lease_48,OC_AC,82117.0,53.63,2.0,13245.0,0.29,2025-08-31 05:56:25.242966
648,M,49,bachelor,employee,35997,3,house,urban,0,5,1407550,659,divorced,phone,low,1,1,True,492.0,crossover,F2 Flex,base,cash,OC_only,151138.0,0.0,3.0,11713.0,0.33,2025-08-14 05:56:25.242966
649,F,72,phd,employee,40000,1,apartment,urban,0,5,3396605,715,married,chat,medium,0,1,True,1210.0,compact,B2 Hatch,tech,lease_48,OC_only,102619.0,63.24,3.0,10675.0,0.36,2025-08-19 05:56:25.242966
650,F,66,phd,employee,40000,4,apartment,urban,0,4,2528703,337,married,chat,medium,0,1,True,781.0,suv,E1 SUV,tech,lease_48,OC_AC,132604.0,85.01,4.0,9600.0,0.45,2025-08-27 05:56:25.242966
651,M,46,vocational,retired,18649,4,house,rural,8,4,445203,415,married,phone,low,0,1,False,,,,,,,,,,5147.0,0.43,2025-08-23 05:56:25.242966
652,F,55,primary,employee,37519,1,house,urban,0,5,1909857,737,married,chat,low,0,1,True,930.0,compact,B3 Active,base,loan_60,OC_only,99050.0,55.85,3.0,13099.0,0.32,2025-10-16 05:56:25.242966
653,F,31,primary,sole_trader,20314,2,apartment,urban,0,4,1474012,469,married,phone,low,0,1,False,,,,,,,,,,6958.0,0.44,2025-10-15 05:56:25.242966
654,F,64,bachelor,employee,40000,2,apartment,urban,0,5,2093395,416,single,email,medium,0,1,True,776.0,suv,E1 SUV,base,lease_36,OC_only,211468.0,197.2,1.0,9243.0,0.41,2025-08-17 05:56:25.242966
655,M,50,primary,employee,32567,3,house,urban,0,5,1629000,572,single,phone,low,1,1,False,,,,,,,,,,8806.0,0.36,2025-09-13 05:56:25.242966
656,M,49,vocational,employee,40000,0,apartment,urban,0,5,2546403,714,married,phone,medium,0,0,True,847.0,suv,E2 Trail,base,lease_48,OC_AC,145252.0,86.53,2.0,9142.0,0.33,2025-09-23 05:56:25.242966
657,M,62,phd,employee,40000,1,house,rural,29,3,3314224,850,single,phone,low,1,1,False,,,,,,,,,,10805.0,0.33,2025-09-02 05:56:25.242966
658,F,54,phd,employee,40000,0,house,urban,0,5,2764953,678,single,email,high,1,0,False,,,,,,,,,,8129.0,0.32,2025-10-24 05:56:25.242966
659,F,23,phd,public_sector,40000,3,apartment,urban,0,4,2532450,381,divorced,phone,high,0,1,False,,,,,,,,,,9880.0,0.41,2025-10-17 05:56:25.242966
660,F,35,vocational,company_owner,13704,0,apartment,urban,0,4,364726,405,married,phone,low,0,0,True,1338.0,compact,B3 Active,premium,lease_48,OC_AC,109938.0,66.43,1.0,3556.0,0.48,2025-10-18 05:56:25.242966
661,F,29,bachelor,unemployed,40000,2,apartment,urban,0,5,2842913,495,single,email,low,0,1,False,,,,,,,,,,13528.0,0.42,2025-09-11 05:56:25.242966
662,F,60,bachelor,employee,40000,3,house,urban,0,5,3563295,756,single,phone,low,0,1,False,,,,,,,,,,13888.0,0.31,2025-10-26 05:56:25.242966
663,F,21,vocational,student,38706,4,house,urban,0,4,1732299,401,married,chat,medium,0,1,False,,,,,,,,,,9388.0,0.4,2025-10-27 05:56:25.242966
664,M,31,bachelor,sole_trader,24862,1,house,urban,0,5,1369631,457,married,phone,low,0,1,False,,,,,,,,,,7350.0,0.37,2025-09-01 05:56:25.242966
665,F,52,bachelor,sole_trader,35063,0,house,urban,0,5,1302168,815,married,phone,medium,0,0,True,791.0,suv,E1 SUV,comfort,lease_48,OC_AC,219020.0,139.15,4.0,9199.0,0.31,2025-08-26 05:56:25.242966
666,M,58,secondary,unemployed,40000,3,house,urban,0,5,2218837,681,married,phone,low,1,1,False,,,,,,,,,,10823.0,0.36,2025-10-08 05:56:25.242966
667,M,47,master,sole_trader,40000,0,apartment,urban,0,5,1404416,823,single,phone,low,1,0,False,,,,,,,,,,12926.0,0.34,2025-08-30 05:56:25.242966
668,M,67,master,retired,40000,0,apartment,urban,0,5,1073036,552,married,phone,medium,0,0,False,,,,,,,,,,10656.0,0.34,2025-10-23 05:56:25.242966
669,F,70,bachelor,company_owner,40000,4,apartment,rural,12,5,4047848,507,single,phone,medium,1,1,False,,,,,,,,,,9159.0,0.37,2025-09-25 05:56:25.242966
670,M,27,master,employee,23054,4,house,urban,0,5,758076,540,married,email,medium,1,1,False,,,,,,,,,,6724.0,0.38,2025-09-29 05:56:25.242966
671,M,72,master,company_owner,40000,3,house,urban,0,5,2890498,690,single,phone,medium,1,1,False,,,,,,,,,,9767.0,0.4,2025-09-30 05:56:25.242966
672,M,53,bachelor,employee,40000,4,apartment,urban,0,5,1736019,651,single,phone,medium,0,1,False,,,,,,,,,,9300.0,0.37,2025-08-14 05:56:25.242966
673,M,54,vocational,retired,34785,0,house,rural,47,3,1689608,512,single,email,low,1,0,False,,,,,,,,,,12112.0,0.4,2025-10-24 05:56:25.242966
674,M,25,master,retired,24966,0,apartment,urban,0,5,994762,565,divorced,phone,high,1,0,False,,,,,,,,,,4699.0,0.35,2025-09-05 05:56:25.242966
675,F,54,master,employee,40000,1,house,urban,0,5,1844729,569,single,email,medium,1,1,True,1393.0,suv,E3 Adventure,base,cash,OC_AC,175407.0,0.0,0.0,8991.0,0.33,2025-10-07 05:56:25.242966
676,F,59,phd,employee,29780,0,apartment,rural,49,3,2066953,710,single,chat,medium,0,0,False,,,,,,,,,,7118.0,0.34,2025-09-18 05:56:25.242966
677,M,51,primary,employee,40000,4,apartment,urban,0,5,3494528,850,single,phone,high,0,1,True,617.0,wagon,D2 Estate,comfort,cash,OC_AC,141166.0,0.0,3.0,8222.0,0.3,2025-10-13 05:56:25.242966
678,M,24,secondary,employee,18142,0,apartment,urban,0,5,746476,494,married,email,low,1,0,True,853.0,compact,B3 Active,base,cash,OC_AC,103764.0,0.0,3.0,5323.0,0.39,2025-08-27 05:56:25.242966
679,M,48,phd,employee,40000,2,apartment,urban,0,5,3449583,596,married,chat,medium,1,1,True,708.0,compact,B2 Hatch,base,lease_36,OC_only,98288.0,88.89,3.0,10993.0,0.36,2025-10-26 05:56:25.242966
680,M,71,bachelor,company_owner,40000,4,apartment,rural,45,3,3103505,344,widowed,phone,medium,0,1,False,,,,,,,,,,9970.0,0.42,2025-10-25 05:56:25.242966
681,F,59,phd,sole_trader,40000,3,house,rural,18,4,2689743,451,married,chat,low,1,1,True,1332.0,suv,E3 Adventure,comfort,cash,OC_AC,191913.0,0.0,0.0,12237.0,0.39,2025-10-02 05:56:25.242966
682,F,27,primary,retired,23805,1,apartment,urban,0,5,753649,642,married,phone,medium,0,1,True,959.0,compact,B2 Hatch,base,lease_36,OC_AC,94707.0,88.6,1.0,5248.0,0.38,2025-08-13 05:56:25.242966
683,F,72,primary,employee,30156,2,apartment,rural,7,4,932056,510,married,phone,low,1,1,True,1161.0,mpv,G1 Family,premium,lease_36,OC_AC,109104.0,103.35,3.0,8700.0,0.37,2025-10-29 05:56:25.242966
684,M,72,master,employee,40000,2,apartment,urban,0,5,3698036,596,single,phone,low,0,1,True,724.0,compact,B3 Active,base,lease_36,OC_only,100666.0,95.42,0.0,13780.0,0.36,2025-10-16 05:56:25.242966
685,F,29,secondary,employee,40000,3,house,urban,0,5,2050531,705,widowed,phone,low,1,1,False,,,,,,,,,,13099.0,0.34,2025-09-17 05:56:25.242966
686,M,64,bachelor,retired,40000,2,house,rural,46,3,2213332,850,widowed,chat,medium,1,1,True,1005.0,compact,B3 Active,comfort,lease_36,OC_AC,83684.0,75.15,2.0,11171.0,0.31,2025-10-30 05:56:25.242966
687,M,42,secondary,employee,32449,1,apartment,urban,0,5,2341323,589,single,phone,medium,1,1,True,776.0,suv,E2 Trail,tech,lease_36,OC_AC,120264.0,113.24,1.0,7929.0,0.35,2025-09-13 05:56:25.242966
688,F,52,secondary,employee,37540,3,apartment,urban,0,4,1643731,583,married,chat,low,0,1,False,,,,,,,,,,11218.0,0.39,2025-09-29 05:56:25.242966
689,F,44,phd,employee,35007,4,house,urban,0,5,2502470,574,single,email,low,0,1,False,,,,,,,,,,11708.0,0.36,2025-09-03 05:56:25.242966
690,F,63,primary,retired,40000,2,house,urban,0,5,1944214,640,married,chat,medium,1,1,True,1173.0,sedan,C3 Classic,comfort,lease_48,OC_AC,119896.0,71.9,4.0,11616.0,0.35,2025-10-26 05:56:25.242966
691,F,74,master,employee,35576,0,house,urban,0,5,3524975,630,divorced,chat,low,1,0,False,,,,,,,,,,11422.0,0.39,2025-10-16 05:56:25.242966
692,F,63,phd,sole_trader,40000,2,apartment,rural,20,3,1767823,755,widowed,phone,low,1,1,True,1518.0,compact,B3 Active,comfort,lease_48,OC_AC,77634.0,49.31,3.0,11826.0,0.31,2025-10-16 05:56:25.242966
693,F,71,bachelor,student,40000,4,house,rural,50,3,1459751,655,single,chat,low,0,1,False,,,,,,,,,,10293.0,0.37,2025-08-26 05:56:25.242966
694,M,72,secondary,student,40000,4,house,urban,0,5,3218062,850,married,email,medium,0,1,True,900.0,suv,E2 Trail,premium,cash,OC_AC_GAP,150719.0,0.0,1.0,9182.0,0.32,2025-08-26 05:56:25.242966
695,M,24,primary,employee,16648,2,house,urban,0,4,446062,522,married,phone,low,1,1,False,,,,,,,,,,4162.0,0.4,2025-10-21 05:56:25.242966
696,M,33,master,employee,40000,0,apartment,rural,50,4,3001510,850,single,email,medium,0,0,True,1070.0,suv,E3 Adventure,base,lease_36,OC_AC,175985.0,159.32,1.0,9949.0,0.3,2025-09-25 05:56:25.242966
